2022-02-22	13.97
2022-02-23	14.3
2022-02-24	14.75
2022-02-25	15.83
2022-02-26	15.83
2022-02-27	15.83
2022-02-28	15.6
2022-03-01	16
2022-03-02	16.43
2022-03-03	16.32
2022-03-04	16.31
2022-03-05	16.31
2022-03-06	16.31
2022-03-07	16.63
2022-03-08	17.11
2022-03-09	17.6
2022-03-10	19.05
2022-03-11	18.05
2022-03-12	18.05
2022-03-13	18.05
2022-03-14	16.61
2022-03-15	16.95
2022-03-16	17.08
2022-03-17	17.88
